production_day,station_id,station_name,downtime_minutes,downtime_type,z_score
2025-12-01,6,FRA-PP-L01-03,4.62,Breakdown,-1.2215037526128008
2025-12-01,9,SFX-PLM-PROG-01,44.6,Material Check,0.3848237636594388
2025-12-01,3,HDR-MLD-L01-02,36.93,Calibration,0.07665637872176798
2025-12-01,5,FRA-PP-L01-02,12.2,Cleaning,-0.9169524126092097
2025-12-01,4,FRA-PP-L01-01,33.12,Breakdown,-0.07642285682093429
2025-12-01,1,SF-SPI-L01-01,34.7,Material Check,-0.012941179089314801
2025-12-01,3,HDR-MLD-L01-02,34.22,Cleaning,-0.032226752071072715
2025-12-01,5,FRA-PP-L01-02,12.2,Part Shortage,-0.9169524126092097
2025-12-01,4,FRA-PP-L01-01,39.6,No Production & Break,0.18393237843279556
2025-12-01,10,SFX-PLM-ASSY-01,39.27,Trial & Pilot Run,0.17067354700783716
2025-12-01,8,FRA-AOI-L01-01,77.55,Breakdown,1.7086979923030179
2025-12-01,9,SFX-PLM-PROG-01,7.18,Part Shortage,-1.1186473633767595
2025-12-01,10,SFX-PLM-ASSY-01,19.63,Material Check,-0.6184278141624178
2025-12-01,10,SFX-PLM-ASSY-01,23.2,Preventive Maintenance,-0.4749913651105945
2025-12-02,4,FRA-PP-L01-01,13.3,Part Shortage,-0.8727563078593481
2025-12-02,5,FRA-PP-L01-02,35.8,Part Shortage,0.03125492566054649
2025-12-02,1,SF-SPI-L01-01,11.95,Part Shortage,-0.9269969818705418
2025-12-02,3,HDR-MLD-L01-02,59.0,Setup,0.9633909531121714
2025-12-02,9,SFX-PLM-PROG-01,23.42,Preventive Maintenance,-0.46615214416062206
2025-12-02,8,FRA-AOI-L01-01,14.43,No Production & Break,-0.8273548547981268
2025-12-02,10,SFX-PLM-ASSY-01,19.35,Trial & Pilot Run,-0.6296777317351097
2025-12-02,6,FRA-PP-L01-03,39.95,Preventive Maintenance,0.19799477539866064
2025-12-02,5,FRA-PP-L01-02,38.02,Preventive Maintenance,0.12045070070117635
2025-12-02,9,SFX-PLM-PROG-01,25.97,Inventory Check,-0.3636975376950341
2025-12-02,1,SF-SPI-L01-01,39.8,Inventory Check,0.1919680338418611
2025-12-02,10,SFX-PLM-ASSY-01,10.15,Calibration,-0.9993178805521334
2025-12-02,8,FRA-AOI-L01-01,27.0,Preventive Maintenance,-0.32231391233834555
2025-12-02,1,SF-SPI-L01-01,102.07,Breakdown,2.6938693454544764
2025-12-02,1,SF-SPI-L01-01,38.78,Material Check,0.15098619125562604
2025-12-02,7,FRA-OVE-L01-01,38.4,Setup,0.13571844597840105
2025-12-02,10,SFX-PLM-ASSY-01,71.82,Part Shortage,1.4784764648332844
2025-12-02,6,FRA-PP-L01-03,29.83,Calibration,-0.20860938830006553
2025-12-02,3,HDR-MLD-L01-02,14.7,Inventory Check,-0.816506719995888
2025-12-02,2,HDR-MLD-L01-01,27.98,Cleaning,-0.28293920083392343
2025-12-02,10,SFX-PLM-ASSY-01,48.73,Breakdown,0.550760047856646
2025-12-02,6,FRA-PP-L01-03,9.55,Meeting,-1.0234248467793305
2025-12-02,2,HDR-MLD-L01-01,21.75,Calibration,-0.533249866826321
2025-12-02,3,HDR-MLD-L01-02,26.75,No Production & Break,-0.33235848159967774
2025-12-02,3,HDR-MLD-L01-02,68.45,Cleaning,1.3430756711905272
2025-12-02,8,FRA-AOI-L01-01,39.27,Meeting,0.17067354700783716
2025-12-02,10,SFX-PLM-ASSY-01,22.77,Cleaning,-0.49226802424008576
2025-12-02,2,HDR-MLD-L01-01,33.03,Breakdown,-0.08003890175501373
2025-12-02,9,SFX-PLM-PROG-01,10.7,Breakdown,-0.9772198281772027
2025-12-02,5,FRA-PP-L01-02,15.55,Setup,-0.7823551845073586
2025-12-03,7,FRA-OVE-L01-01,9.05,Setup,-1.0435139853019948
2025-12-03,9,SFX-PLM-PROG-01,41.25,Fire Drills,0.2502265355575878
2025-12-03,5,FRA-PP-L01-02,13.8,Part Shortage,-0.8526671693366837
2025-12-03,5,FRA-PP-L01-02,16.93,Inventory Check,-0.7269091621848051
2025-12-03,2,HDR-MLD-L01-01,42.9,Meeting,0.31652069268238
2025-12-03,2,HDR-MLD-L01-01,43.33,Breakdown,0.3337973518118713
2025-12-03,4,FRA-PP-L01-01,18.32,Trial & Pilot Run,-0.6710613570917983
2025-12-03,3,HDR-MLD-L01-02,24.82,Cleaning,-0.409902556297162
2025-12-03,2,HDR-MLD-L01-01,19.2,Trial & Pilot Run,-0.635704473291909
2025-12-03,9,SFX-PLM-PROG-01,28.6,Breakdown,-0.25802866906581967
2025-12-03,5,FRA-PP-L01-02,54.48,Breakdown,0.7817851408672857
2025-12-03,10,SFX-PLM-ASSY-01,53.77,Part Shortage,0.7532585641651026
2025-12-03,8,FRA-AOI-L01-01,32.92,Setup,-0.08445851222999985
2025-12-03,8,FRA-AOI-L01-01,30.63,Breakdown,-0.17646676666380257
2025-12-03,10,SFX-PLM-ASSY-01,23.25,No Production & Break,-0.472982451258328
2025-12-03,8,FRA-AOI-L01-01,14.93,Cleaning,-0.8072657162754624
2025-12-03,4,FRA-PP-L01-01,36.52,Breakdown,0.060183285133183356
2025-12-03,9,SFX-PLM-PROG-01,19.02,Meeting,-0.6429365631600682
2025-12-03,10,SFX-PLM-ASSY-01,26.02,Preventive Maintenance,-0.3616886238427676
2025-12-03,3,HDR-MLD-L01-02,93.1,Breakdown,2.3334702003578784
2025-12-03,6,FRA-PP-L01-03,53.75,Part Shortage,0.752454998624196
2025-12-03,4,FRA-PP-L01-01,39.23,Inventory Check,0.16906641592602376
2025-12-03,6,FRA-PP-L01-03,12.63,Calibration,-0.8996757534797182
2025-12-03,10,SFX-PLM-ASSY-01,26.57,Breakdown,-0.33959057146783683
2025-12-03,2,HDR-MLD-L01-01,42.88,Preventive Maintenance,0.3157171271414736
2025-12-03,7,FRA-OVE-L01-01,41.93,Cleaning,0.27754776394841124
2025-12-03,8,FRA-AOI-L01-01,41.17,Fire Drills,0.24701227339396153
2025-12-03,8,FRA-AOI-L01-01,24.9,Part Shortage,-0.4066882941335358
2025-12-03,1,SF-SPI-L01-01,103.6,Breakdown,2.7553421093338293
2025-12-04,2,HDR-MLD-L01-01,31.88,Breakdown,-0.12624392035714177
2025-12-04,9,SFX-PLM-PROG-01,11.17,Meeting,-0.9583360379658981
2025-12-04,8,FRA-AOI-L01-01,25.17,Fire Drills,-0.3958401593312969
2025-12-04,7,FRA-OVE-L01-01,31.58,Setup,-0.13829740347074038
2025-12-04,7,FRA-OVE-L01-01,15.42,Preventive Maintenance,-0.7875783605232513
2025-12-04,3,HDR-MLD-L01-02,24.73,Part Shortage,-0.41351860123124157
2025-12-04,8,FRA-AOI-L01-01,6.73,No Production & Break,-1.1367275880471575
2025-12-04,9,SFX-PLM-PROG-01,61.5,Part Shortage,1.063836645725493
2025-12-04,3,HDR-MLD-L01-02,8.38,Breakdown,-1.0704334309223649
2025-12-04,8,FRA-AOI-L01-01,25.25,Preventive Maintenance,-0.3926258971676707
2025-12-04,3,HDR-MLD-L01-02,35.7,Setup,0.027237097956013853
2025-12-04,3,HDR-MLD-L01-02,27.8,No Production & Break,-0.2901712907020826
2025-12-04,9,SFX-PLM-PROG-01,14.87,Cleaning,-0.8096764128981823
2025-12-04,8,FRA-AOI-L01-01,32.38,Cleaning,-0.1061547818344773
2025-12-04,6,FRA-PP-L01-03,24.0,Part Shortage,-0.4428487434743315
2025-12-04,8,FRA-AOI-L01-01,17.7,Part Shortage,-0.695971888859902
2025-12-04,10,SFX-PLM-ASSY-01,94.07,Breakdown,2.372443129091847
2025-12-04,8,FRA-AOI-L01-01,58.48,Breakdown,0.9424982490486004
2025-12-04,4,FRA-PP-L01-01,14.83,Part Shortage,-0.8112835439799954
2025-12-04,10,SFX-PLM-ASSY-01,85.4,Part Shortage,2.024097467108848
2025-12-04,1,SF-SPI-L01-01,6.53,Breakdown,-1.1447632434562232
2025-12-04,2,HDR-MLD-L01-01,9.03,No Production & Break,-1.0443175508429015
2025-12-04,1,SF-SPI-L01-01,98.65,Cleaning,2.5564596379594526
2025-12-04,2,HDR-MLD-L01-01,60.03,Part Shortage,1.00477457846886
2025-12-04,2,HDR-MLD-L01-01,36.27,Meeting,0.050138715871851196
2025-12-04,1,SF-SPI-L01-01,17.9,Preventive Maintenance,-0.6879362334508363
2025-12-04,5,FRA-PP-L01-02,17.67,Breakdown,-0.6971772371712618
2025-12-04,5,FRA-PP-L01-02,32.4,Setup,-0.10535121629357087
2025-12-05,10,SFX-PLM-ASSY-01,74.73,Breakdown,1.5953952510351912
2025-12-05,1,SF-SPI-L01-01,24.28,Trial & Pilot Run,-0.43159882590163945
2025-12-05,6,FRA-PP-L01-03,5.55,Material Check,-1.1841379549606452
2025-12-05,5,FRA-PP-L01-02,6.08,Part Shortage,-1.162843468126621
2025-12-05,2,HDR-MLD-L01-01,6.55,Breakdown,-1.1439596779153165
2025-12-05,10,SFX-PLM-ASSY-01,41.18,Setup,0.24741405616441475
2025-12-05,1,SF-SPI-L01-01,13.58,Material Check,-0.8615063902866561
2025-12-05,6,FRA-PP-L01-03,43.03,Cleaning,0.3217438686982728
2025-12-05,5,FRA-PP-L01-02,24.62,Fire Drills,-0.4179382117062277
2025-12-05,9,SFX-PLM-PROG-01,14.63,Inventory Check,-0.819319199389061
2025-12-05,1,SF-SPI-L01-01,33.45,No Production & Break,-0.06316402539597563
2025-12-05,6,FRA-PP-L01-03,57.68,Part Shortage,0.9103556274123376
2025-12-05,5,FRA-PP-L01-02,21.9,Material Check,-0.5272231252695218
2025-12-05,8,FRA-AOI-L01-01,14.5,Part Shortage,-0.8245423754049537
2025-12-05,5,FRA-PP-L01-02,31.03,Inventory Check,-0.16039545584567103
2025-12-05,8,FRA-AOI-L01-01,71.98,Fire Drills,1.4849049891605375
2025-12-05,9,SFX-PLM-PROG-01,52.65,Part Shortage,0.7082588938743344
2025-12-05,8,FRA-AOI-L01-01,12.15,Cleaning,-0.9189613264614761
2025-12-05,9,SFX-PLM-PROG-01,29.75,Setup,-0.21182365046369175
2025-12-05,5,FRA-PP-L01-02,28.63,Trial & Pilot Run,-0.2568233207544599
2025-12-05,10,SFX-PLM-ASSY-01,15.05,Part Shortage,-0.8024443230300229
2025-12-05,7,FRA-OVE-L01-01,44.58,Meeting,0.3840201981185321
2025-12-05,7,FRA-OVE-L01-01,27.53,Part Shortage,-0.3010194255043213
2025-12-05,9,SFX-PLM-PROG-01,41.67,Trial & Pilot Run,0.2671014119166259
2025-12-05,8,FRA-AOI-L01-01,32.13,Calibration,-0.11619935109580945
2025-12-05,3,HDR-MLD-L01-02,10.45,Part Shortage,-0.9872643974385348
2025-12-05,10,SFX-PLM-ASSY-01,21.97,Preventive Maintenance,-0.5244106458763488
2025-12-05,5,FRA-PP-L01-02,24.3,No Production & Break,-0.4307952603607329
2025-12-08,5,FRA-PP-L01-02,35.25,Breakdown,0.009156873285615843
2025-12-08,4,FRA-PP-L01-01,40.57,No Production & Break,0.2229053071667643
2025-12-08,6,FRA-PP-L01-03,23.72,Breakdown,-0.45409866104702357
2025-12-08,1,SF-SPI-L01-01,34.6,Fire Drills,-0.016959006793847726
2025-12-08,6,FRA-PP-L01-03,6.78,Part Shortage,-1.134718674194891
2025-12-08,4,FRA-PP-L01-01,23.88,Breakdown,-0.447670136719771
2025-12-08,7,FRA-OVE-L01-01,94.67,Part Shortage,2.3965500953190446
2025-12-08,4,FRA-PP-L01-01,37.83,Part Shortage,0.1128168280625637
2025-12-08,8,FRA-AOI-L01-01,31.22,Breakdown,-0.15276158320705868
2025-12-08,9,SFX-PLM-PROG-01,5.73,Setup,-1.176905865092486
2025-12-08,10,SFX-PLM-ASSY-01,65.83,Breakdown,1.237808585331766
2025-12-08,2,HDR-MLD-L01-01,15.07,Preventive Maintenance,-0.8016407574891163
2025-12-08,4,FRA-PP-L01-01,18.15,Setup,-0.6778916641895042
2025-12-08,2,HDR-MLD-L01-01,94.05,Breakdown,2.3716395635509406
2025-12-08,8,FRA-AOI-L01-01,39.72,Fire Drills,0.18875377167823487
2025-12-08,1,SF-SPI-L01-01,40.85,Part Shortage,0.23415522473945635
2025-12-08,9,SFX-PLM-PROG-01,51.25,Breakdown,0.6520093060108743
2025-12-08,1,SF-SPI-L01-01,73.93,Breakdown,1.5632526293989284
2025-12-08,1,SF-SPI-L01-01,14.07,Setup,-0.8418190345344451
2025-12-08,10,SFX-PLM-ASSY-01,26.35,Part Shortage,-0.34842979241780914
2025-12-08,3,HDR-MLD-L01-02,56.92,Breakdown,0.8798201368578878
2025-12-08,3,HDR-MLD-L01-02,27.95,Meeting,-0.28414454914528336
2025-12-08,3,HDR-MLD-L01-02,30.05,Material Check,-0.19977016735009312
2025-12-08,10,SFX-PLM-ASSY-01,5.53,Calibration,-1.1849415205015517
2025-12-08,10,SFX-PLM-ASSY-01,30.48,No Production & Break,-0.1824935082206018
2025-12-08,10,SFX-PLM-ASSY-01,26.4,Fire Drills,-0.3464208785655428
2025-12-08,9,SFX-PLM-PROG-01,12.35,Inventory Check,-0.9109256710524103
2025-12-09,8,FRA-AOI-L01-01,33.48,Fire Drills,-0.061958677084616
2025-12-09,4,FRA-PP-L01-01,99.08,Part Shortage,2.573736297088944
2025-12-09,9,SFX-PLM-PROG-01,25.92,No Production & Break,-0.3657064515473004
2025-12-09,8,FRA-AOI-L01-01,44.73,Cleaning,0.3900469396753314
2025-12-09,7,FRA-OVE-L01-01,13.65,Trial & Pilot Run,-0.8586939108934831
2025-12-09,4,FRA-PP-L01-01,10.07,Preventive Maintenance,-1.0025321427157596
2025-12-09,5,FRA-PP-L01-02,38.02,Inventory Check,0.12045070070117635
2025-12-09,8,FRA-AOI-L01-01,26.25,Calibration,-0.35244762012234204
2025-12-09,4,FRA-PP-L01-01,35.92,Breakdown,0.03607631890598611
2025-12-09,10,SFX-PLM-ASSY-01,4.2,Part Shortage,-1.2383786289718388
2025-12-09,10,SFX-PLM-ASSY-01,39.93,Preventive Maintenance,0.19719120985775393
2025-12-09,10,SFX-PLM-ASSY-01,24.28,Meeting,-0.43159882590163945
2025-12-09,1,SF-SPI-L01-01,28.67,Part Shortage,-0.25521618967264664
2025-12-09,6,FRA-PP-L01-03,15.95,Part Shortage,-0.7662838736892272
2025-12-09,5,FRA-PP-L01-02,5.57,Setup,-1.1833343894197386
2025-12-09,10,SFX-PLM-ASSY-01,63.67,Breakdown,1.1510235069138564
2025-12-09,6,FRA-PP-L01-03,8.72,No Production & Break,-1.0567728167269534
2025-12-09,3,HDR-MLD-L01-02,41.23,Part Shortage,0.24942297001668107
2025-12-09,1,SF-SPI-L01-01,55.25,Setup,0.8127224141921889
2025-12-09,8,FRA-AOI-L01-01,35.5,Breakdown,0.019201442546948007
2025-12-09,10,SFX-PLM-ASSY-01,7.63,No Production & Break,-1.1005671387063616
2025-12-09,4,FRA-PP-L01-01,27.95,Fire Drills,-0.28414454914528336
2025-12-09,7,FRA-OVE-L01-01,54.2,Part Shortage,0.7705352232945939
2025-12-09,5,FRA-PP-L01-02,10.93,Preventive Maintenance,-0.9679788244567771
2025-12-09,8,FRA-AOI-L01-01,19.43,Meeting,-0.6264634695714835
2025-12-09,5,FRA-PP-L01-02,47.58,Breakdown,0.5045550292545181
2025-12-09,1,SF-SPI-L01-01,18.32,Breakdown,-0.6710613570917983
2025-12-09,2,HDR-MLD-L01-01,50.75,Breakdown,0.63192016748821
2025-12-09,5,FRA-PP-L01-02,3.55,Part Shortage,-1.2644945090513025
2025-12-09,6,FRA-PP-L01-03,13.48,Meeting,-0.865524217991189
2025-12-09,7,FRA-OVE-L01-01,56.43,Breakdown,0.8601327811056767
2025-12-09,7,FRA-OVE-L01-01,32.25,No Production & Break,-0.11137795785037012
2025-12-10,4,FRA-PP-L01-01,32.93,Material Check,-0.08405672945954665
2025-12-10,4,FRA-PP-L01-01,30.08,Inventory Check,-0.19856481903873335
2025-12-10,8,FRA-AOI-L01-01,4.55,Breakdown,-1.2243162320059737
2025-12-10,10,SFX-PLM-ASSY-01,21.93,Part Shortage,-0.5260177769581619
2025-12-10,3,HDR-MLD-L01-02,82.47,Part Shortage,1.9063751153660349
2025-12-10,4,FRA-PP-L01-01,77.65,Part Shortage,1.712715820007551
2025-12-10,2,HDR-MLD-L01-01,7.78,Cleaning,-1.0945403971495622
2025-12-10,10,SFX-PLM-ASSY-01,22.9,Fire Drills,-0.4870448482241931
2025-12-10,2,HDR-MLD-L01-01,18.98,Part Shortage,-0.6445436942418813
2025-12-10,4,FRA-PP-L01-01,68.27,Breakdown,1.335843581322368
2025-12-10,5,FRA-PP-L01-02,32.72,Part Shortage,-0.09249416763906569
2025-12-10,8,FRA-AOI-L01-01,36.77,Part Shortage,0.07022785439451552
2025-12-10,8,FRA-AOI-L01-01,28.05,Meeting,-0.28012672144075046
2025-12-10,3,HDR-MLD-L01-02,12.62,Setup,-0.9000775362501717
2025-12-10,9,SFX-PLM-PROG-01,11.77,Calibration,-0.934229071738701
2025-12-10,9,SFX-PLM-PROG-01,33.52,Meeting,-0.060351546002802604
2025-12-10,5,FRA-PP-L01-02,99.03,Breakdown,2.5717273832366776
2025-12-10,1,SF-SPI-L01-01,8.98,Trial & Pilot Run,-1.0463264646951678
2025-12-10,3,HDR-MLD-L01-02,33.03,Cleaning,-0.08003890175501373
2025-12-10,3,HDR-MLD-L01-02,28.2,Breakdown,-0.2740999798839512
2025-12-10,4,FRA-PP-L01-01,44.53,Cleaning,0.3820112842662658
2025-12-10,3,HDR-MLD-L01-02,35.65,No Production & Break,0.025228184103747248
2025-12-10,1,SF-SPI-L01-01,18.15,No Production & Break,-0.6778916641895042
2025-12-10,8,FRA-AOI-L01-01,30.95,No Production & Break,-0.16360971800929738
2025-12-10,1,SF-SPI-L01-01,9.77,Meeting,-1.0145856258293582
2025-12-11,7,FRA-OVE-L01-01,68.13,Breakdown,1.3302186225360217
2025-12-11,9,SFX-PLM-PROG-01,13.33,Preventive Maintenance,-0.8715509595479883
2025-12-11,1,SF-SPI-L01-01,23.45,Trial & Pilot Run,-0.4649467958492623
2025-12-11,2,HDR-MLD-L01-01,85.6,Breakdown,2.032133122517913
2025-12-11,1,SF-SPI-L01-01,49.27,Part Shortage,0.5724563174611237
2025-12-11,2,HDR-MLD-L01-01,7.58,Fire Drills,-1.1025760525586281
2025-12-11,3,HDR-MLD-L01-02,36.12,Meeting,0.04411197431505167
2025-12-11,6,FRA-PP-L01-03,13.68,Material Check,-0.8574885625821232
2025-12-11,8,FRA-AOI-L01-01,86.7,Breakdown,2.076329227267775
2025-12-11,7,FRA-OVE-L01-01,41.62,Fire Drills,0.26509249806435925
2025-12-11,8,FRA-AOI-L01-01,10.95,Preventive Maintenance,-0.9671752589158704
2025-12-11,5,FRA-PP-L01-02,9.27,No Production & Break,-1.0346747643520227
2025-12-11,8,FRA-AOI-L01-01,43.73,Setup,0.3498686626300027
2025-12-11,9,SFX-PLM-PROG-01,30.83,Material Check,-0.16843111125473686
2025-12-11,3,HDR-MLD-L01-02,44.55,Preventive Maintenance,0.38281484980717223
2025-12-11,9,SFX-PLM-PROG-01,55.88,Breakdown,0.838034728730746
2025-12-11,2,HDR-MLD-L01-01,26.48,Calibration,-0.3432066164019164
2025-12-11,6,FRA-PP-L01-03,14.62,Calibration,-0.8197209821595144
2025-12-11,5,FRA-PP-L01-02,32.42,Breakdown,-0.10454765075266417
2025-12-11,4,FRA-PP-L01-01,31.68,Breakdown,-0.13427957576620747
2025-12-11,10,SFX-PLM-ASSY-01,42.83,Meeting,0.31370821328920695
2025-12-11,5,FRA-PP-L01-02,37.9,Part Shortage,0.11562930745573671
2025-12-11,5,FRA-PP-L01-02,27.47,Preventive Maintenance,-0.3034301221270411
2025-12-11,4,FRA-PP-L01-01,80.52,Part Shortage,1.8280274751276437
2025-12-11,4,FRA-PP-L01-01,48.95,Trial & Pilot Run,0.5595992688066185
2025-12-11,9,SFX-PLM-PROG-01,22.47,Cleaning,-0.5043215073536844
2025-12-11,3,HDR-MLD-L01-02,10.25,Part Shortage,-0.9953000528476005
2025-12-11,8,FRA-AOI-L01-01,23.95,Cleaning,-0.444857657326598
2025-12-11,4,FRA-PP-L01-01,71.83,Preventive Maintenance,1.4788782476037379
2025-12-11,1,SF-SPI-L01-01,71.18,Breakdown,1.4527623675242747
2025-12-11,9,SFX-PLM-PROG-01,52.6,Part Shortage,0.7062499800220681
2025-12-11,5,FRA-PP-L01-02,26.4,Fire Drills,-0.3464208785655428
2025-12-11,10,SFX-PLM-ASSY-01,33.92,Part Shortage,-0.044280235184671196
2025-12-11,4,FRA-PP-L01-01,29.18,Calibration,-0.2347252683795291
2025-12-11,7,FRA-OVE-L01-01,8.55,Part Shortage,-1.0636031238246593
2025-12-12,5,FRA-PP-L01-02,19.63,No Production & Break,-0.6184278141624178
2025-12-12,10,SFX-PLM-ASSY-01,21.85,Fire Drills,-0.5292320391217881
2025-12-12,5,FRA-PP-L01-02,10.93,Trial & Pilot Run,-0.9679788244567771
2025-12-12,8,FRA-AOI-L01-01,70.85,Breakdown,1.4395035360993156
2025-12-12,6,FRA-PP-L01-03,6.88,Calibration,-1.130700846490358
2025-12-12,4,FRA-PP-L01-01,100.07,Part Shortage,2.613512791363819
2025-12-12,5,FRA-PP-L01-02,74.57,Calibration,1.5889667267079381
2025-12-12,1,SF-SPI-L01-01,55.7,Breakdown,0.8308026388625869
2025-12-12,4,FRA-PP-L01-01,52.62,Preventive Maintenance,0.7070535455629745
2025-12-12,5,FRA-PP-L01-02,61.85,Breakdown,1.0778990426913582
2025-12-12,4,FRA-PP-L01-01,34.37,Inventory Check,-0.026200010514273474
2025-12-12,3,HDR-MLD-L01-02,23.68,Preventive Maintenance,-0.4557057921288367
2025-12-12,9,SFX-PLM-PROG-01,74.42,No Production & Break,1.5829399851511392
2025-12-12,9,SFX-PLM-PROG-01,9.43,Inventory Check,-1.02824624002477
2025-12-12,8,FRA-AOI-L01-01,17.23,Setup,-0.7148556790712065
2025-12-12,9,SFX-PLM-PROG-01,16.4,Part Shortage,-0.7482036490188293
2025-12-12,6,FRA-PP-L01-03,47.2,Breakdown,0.4892872839772934
2025-12-12,4,FRA-PP-L01-01,13.55,Breakdown,-0.8627117385980159
2025-12-12,6,FRA-PP-L01-03,29.87,Setup,-0.20700225721825227
2025-12-12,2,HDR-MLD-L01-01,30.23,Part Shortage,-0.192538077481934
2025-12-12,3,HDR-MLD-L01-02,50.55,Fire Drills,0.6238845120791441
2025-12-12,3,HDR-MLD-L01-02,72.02,Inventory Check,1.4865121202423504
2025-12-12,5,FRA-PP-L01-02,16.18,Part Shortage,-0.7570428699688015
2025-12-12,1,SF-SPI-L01-01,49.02,Part Shortage,0.5624117481997916
2025-12-12,6,FRA-PP-L01-03,14.6,Meeting,-0.8205245477004208
2025-12-12,2,HDR-MLD-L01-01,19.13,Calibration,-0.6385169526850821
2025-12-12,8,FRA-AOI-L01-01,7.02,Cleaning,-1.1250758877040121
2025-12-12,6,FRA-PP-L01-03,43.4,Inventory Check,0.33660983120504434
2025-12-15,10,SFX-PLM-ASSY-01,10.42,Breakdown,-0.9884697457498945
2025-12-15,10,SFX-PLM-ASSY-01,24.3,Calibration,-0.4307952603607329
2025-12-15,4,FRA-PP-L01-01,31.1,Calibration,-0.15758297645249802
2025-12-15,4,FRA-PP-L01-01,43.27,Breakdown,0.3313866551891518
2025-12-15,2,HDR-MLD-L01-01,20.02,Calibration,-0.6027582861147396
2025-12-15,5,FRA-PP-L01-02,78.05,Breakdown,1.7287871308256821
2025-12-15,7,FRA-OVE-L01-01,29.62,Material Check,-0.21704682647958443
2025-12-15,1,SF-SPI-L01-01,11.67,Setup,-0.9382468994432337
2025-12-15,10,SFX-PLM-ASSY-01,41.58,Setup,0.26348536698254615
2025-12-15,6,FRA-PP-L01-03,24.45,Setup,-0.4247685188039336
2025-12-15,1,SF-SPI-L01-01,40.62,Preventive Maintenance,0.2249142210190306
2025-12-15,8,FRA-AOI-L01-01,8.62,Cleaning,-1.0607906444314863
2025-12-15,1,SF-SPI-L01-01,23.2,Inventory Check,-0.4749913651105945
2025-12-15,6,FRA-PP-L01-03,12.15,Inventory Check,-0.9189613264614761
2025-12-15,2,HDR-MLD-L01-01,82.53,Preventive Maintenance,1.9087858119887546
2025-12-15,10,SFX-PLM-ASSY-01,39.9,Fire Drills,0.19598586154639402
2025-12-15,8,FRA-AOI-L01-01,74.52,Breakdown,1.5869578128556718
2025-12-15,6,FRA-PP-L01-03,59.17,No Production & Break,0.9702212602098773
2025-12-15,6,FRA-PP-L01-03,43.87,Part Shortage,0.3554936214163487
2025-12-15,4,FRA-PP-L01-01,43.65,Cleaning,0.34665440046637647
2025-12-15,3,HDR-MLD-L01-02,39.32,Trial & Pilot Run,0.17268246086010347
2025-12-15,7,FRA-OVE-L01-01,28.07,Preventive Maintenance,-0.27932315589984386
2025-12-15,7,FRA-OVE-L01-01,29.52,Meeting,-0.22106465418411736
2025-12-15,3,HDR-MLD-L01-02,43.38,Cleaning,0.3358062656641379
2025-12-15,4,FRA-PP-L01-01,13.1,Meeting,-0.8807919632684138
2025-12-15,4,FRA-PP-L01-01,20.33,Inventory Check,-0.5903030202306877
2025-12-15,3,HDR-MLD-L01-02,39.38,Meeting,0.17509315748282328
2025-12-15,4,FRA-PP-L01-01,72.62,Part Shortage,1.510619086469548
2025-12-15,6,FRA-PP-L01-03,21.98,Breakdown,-0.5240088631058953
2025-12-15,8,FRA-AOI-L01-01,49.05,Part Shortage,0.5636170965111511
2025-12-15,9,SFX-PLM-PROG-01,14.27,Breakdown,-0.8337833791253794
2025-12-15,7,FRA-OVE-L01-01,6.67,Breakdown,-1.139138284669877
2025-12-16,6,FRA-PP-L01-03,28.4,Preventive Maintenance,-0.2660643244748855
2025-12-16,3,HDR-MLD-L01-02,28.83,Material Check,-0.24878766534539418
2025-12-16,9,SFX-PLM-PROG-01,30.37,Fire Drills,-0.18691311869558794
2025-12-16,2,HDR-MLD-L01-01,39.05,Inventory Check,0.1618343260578646
2025-12-16,3,HDR-MLD-L01-02,23.88,Meeting,-0.447670136719771
2025-12-16,3,HDR-MLD-L01-02,23.97,Fire Drills,-0.44405409178569144
2025-12-16,6,FRA-PP-L01-03,19.58,Material Check,-0.6204367280146842
2025-12-16,5,FRA-PP-L01-02,17.05,Preventive Maintenance,-0.7220877689393657
2025-12-16,5,FRA-PP-L01-02,43.08,Inventory Check,0.32375278255053913
2025-12-16,8,FRA-AOI-L01-01,9.7,Trial & Pilot Run,-1.0173981052225314
2025-12-16,10,SFX-PLM-ASSY-01,47.85,Calibration,0.5154031640567569
2025-12-16,9,SFX-PLM-PROG-01,8.73,Trial & Pilot Run,-1.0563710339565
2025-12-16,4,FRA-PP-L01-01,22.67,Calibration,-0.49628585194461855
2025-12-16,10,SFX-PLM-ASSY-01,42.9,Trial & Pilot Run,0.31652069268238
2025-12-16,6,FRA-PP-L01-03,25.9,Breakdown,-0.36651001708820713
2025-12-16,10,SFX-PLM-ASSY-01,72.17,Part Shortage,1.4925388617991497
2025-12-16,4,FRA-PP-L01-01,59.97,Breakdown,1.0023638818461402
2025-12-16,7,FRA-OVE-L01-01,17.55,Trial & Pilot Run,-0.7019986304167013
2025-12-16,7,FRA-OVE-L01-01,2.32,Part Shortage,-1.3139137898170568
2025-12-16,2,HDR-MLD-L01-01,14.58,Preventive Maintenance,-0.8213281132413275
2025-12-16,3,HDR-MLD-L01-02,13.72,No Production & Break,-0.8558814315003102
2025-12-16,10,SFX-PLM-ASSY-01,100.85,Breakdown,2.6448518474591753
2025-12-16,9,SFX-PLM-PROG-01,40.0,Part Shortage,0.20000368925092696
